gene,mean_formula,var_formula
ADGRV1,0.01050496,0.014217846
SLC25A46,0.288171009,0.271116861
AGGF1,0.5632543,0.550929722
WDR41,0.343918756,0.306171112
RHOBTB3,0.079208699,0.083135759
SERINC5,0.092112661,0.086058542
CMYA5,0.025258787,0.029739611
TENT2,0.453534724,0.483041646
NSA2,0.250816467,0.252028765
GFM2,0.061065566,0.072090063
TBCA,0.350081954,0.341873594
ENC1,0.148692113,0.118287081
FAM174A,0.321233639,0.345619415
RGMB,0.069447396,0.063616197
TMEM167A,0.594325883,0.598465613
PCSK1,0.004278442,0.003743586
MCTP1,0.264147855,0.221493218
NR2F1,0.059253295,0.054550869
MTX3,0.099183732,0.097365029
C5orf30,0.170522375,0.163414803
EFNA5,0.736940698,0.520883218
KIAA0825,0.062831307,0.055701728
RPS23,0.229449533,0.208243832
TMEM232,0.090470187,0.07881312
TTC37,0.861324773,0.807026215
FAM169A,0.008218999,0.007443866
PJA2,0.120546162,0.116212128
ATP6AP1L,0.891010661,0.835596927
NR2F1-AS1,0.020584704,0.019284228
LINC00461,0.886033192,0.922657172
_ENSG00000247121,0.43951728,0.475954563
CKMT2-AS1,0.836003351,0.87302832
TMEM161B-AS1,0.076872597,0.067598468
MEF2C-AS1,0.073544092,0.069805487
LINC02062,0.159921269,0.147156455
LINC01331,0.902182688,0.87549382
_ENSG00000249776,0.022507181,0.022826122
_ENSG00000250049,0.542780657,0.533510797
EDIL3-DT,0.862486212,0.959570195
_ENSG00000251314,0.345738171,0.346514947
LIX1-AS1,0.415489704,0.377870941
FAM13B,0.01559,0.01885201
JADE2,0.473214531,0.452505035
CTNNA1,0.216670836,0.213734969
YTHDC2,0.254206514,0.268911312
FSTL4,0.442965441,0.49300359
SLC12A2,0.010256139,0.014127704
SNX24,0.752568822,0.802195558
SNCAIP,0.024319213,0.019257792
AFF4,0.244863748,0.295379333
KCNN2,0.732050965,0.746375578
CDC23,0.149401265,0.140625871
NME5,0.230878107,0.258082827
BRD8,0.867516443,0.892928619
HSPA9,0.971159201,0.981678125
RAD50,0.126658375,0.139150867
SKP1,0.957981514,0.903802446
SEC24A,0.444362028,0.461177291
TXNDC15,0.084967181,0.090708696
MACROH2A1,0.587138041,0.551845916
SMAD5,0.019055371,0.017910965
UBE2B,0.918506235,0.958350052
ETF1,0.455966496,0.477435107
FAM53C,0.833478151,0.846378139
SIL1,0.208813098,0.222847738
PAIP2,0.047281278,0.048115187
KDM3B,0.416607116,0.441066298
EGR1,0.651192129,0.742078212
CDO1,0.819081473,0.79821786
REEP5,0.636547466,0.708657331
KIF3A,0.392786202,0.410082193
REEP2,0.11184859,0.121364282
HSD17B4,0.477846198,0.450896867
APC,0.701180754,0.760534275
NREP,0.184096988,0.19603932
WDR36,0.038691855,0.037703542
COMMD10,0.073702822,0.064250463
ATG12,0.45700518,0.442535026
ADAMTS19,0.500838658,0.439733221
DDX46,0.4043961,0.43385639
LRRTM2,0.010950777,0.009868052
KLHL3,0.707504902,0.747894444
CSNK1G3,0.053231474,0.049116824
SRFBP1,0.158743909,0.142757696
SPOCK1,0.439977091,0.582009779
CAMK4,0.32716846,0.353519179
TRIM36,0.827332294,0.876205935
SAR1B,0.087946144,0.080511449
ZCCHC10,0.676974628,0.691998091
CDC42SE2,0.132148966,0.115443199
STARD4,0.310554199,0.333660186
PGGT1B,0.005641079,0.005191439
CCDC112,0.325904492,0.293737802
ACSL6,0.476216327,0.504679432
SEPTIN8,0.215930994,0.206742408
UQCRQ,0.551731296,0.567004597
CAMLG,0.304258321,0.301451733
PHAX,0.312526243,0.306093864
ZNF608,0.844699507,0.807251423
CEP120,0.14171574,0.135104236
HINT1,0.327104654,0.281153911
DTWD2,0.418877524,0.380462508
HSPA4,0.914427877,0.927005502
DCP2,0.341890414,0.332537931
DMXL1,0.151648872,0.135315351
HNRNPA0,0.522468668,0.514920944
AP3S1,0.383727136,0.401563129
C5orf24,0.048627409,0.047423939
PRR16,0.060444011,0.062386225
_ENSG00000185641,0.26152549,0.261084779
LYRM7,0.144335981,0.140265708
PTMAP2,0.179459268,0.205715649
CHSY3,0.056932121,0.062669743
SNX2,0.187313455,0.198391567
VDAC1,0.889207242,0.860057363
CCDC192,0.030611135,0.03115195
_ENSG00000230612,0.22749957,0.227742301
MIR3936HG,0.216801424,0.232691479
LINC01184,0.742587532,0.826616543
STARD4-AS1,0.038166041,0.038279679
_ENSG00000248268,0.276972025,0.279199813
_ENSG00000250159,0.029992016,0.029056151
_ENSG00000251293,0.117628983,0.103413854
_ENSG00000251680,0.288621918,0.192018242
SLC6A7,0.894716398,0.906028398
RNF14,0.382047701,0.363615985
MFAP3,0.957394977,0.982141538
CYFIP2,0.12249635,0.121701238
NDST1,0.997494107,0.978680613
CAMK2A,0.575769942,0.545428702
DELE1,0.976572174,0.947543068
GEMIN5,0.187876086,0.197207425
PFDN1,0.797581131,0.778421838
APBB3,0.725023708,0.738716561
SPARC,0.158243182,0.160795226
PCDHB3,0.057704281,0.064249732
CLINT1,0.387255823,0.356928724
TTC1,0.720129527,0.73740026
GNPDA1,0.249804585,0.24507762
FGF1,0.077370905,0.081590131
NR3C1,0.795623175,0.969285548
TCERG1,0.249049148,0.274201851
DPYSL3,0.857328172,0.93544496
CSNK1A1,0.439024576,0.488155055
HMGXB3,0.036563448,0.037897293
CYSTM1,0.069913382,0.070147372
SLC36A1,0.049665658,0.056069339
NDUFA2,0.612027882,0.621355573
DIAPH1,0.527515426,0.558527142
NDFIP1,0.555002424,0.561147446
UBE2D2,0.087362035,0.098583923
DCTN4,0.518506434,0.485080054
LARS1,0.992181093,0.954022885
ADAM19,0.156931263,0.16394562
HAVCR2,0.090586036,0.101700871
YIPF5,0.234937118,0.229167895
ARHGAP26,0.053793812,0.075395345
RNF145,0.344423056,0.322913732
GABRA6,0.560903137,0.504081969
GABRB2,0.055499351,0.048190766
FBXO38,0.06216974,0.076220453
G3BP1,0.082109864,0.079424893
ZMAT2,0.436620085,0.425992239
LARP1,0.169970383,0.161491668
CNOT8,0.448605445,0.433590397
GRIA1,0.333384154,0.321827429
PPARGC1B,0.140016997,0.146472965
PCDH1,0.278842115,0.282270065
SH3RF2,0.789806503,0.765133738
PPP2R2B,0.768668315,0.891852509
NRG2,0.516039169,0.534319938
HTR4,0.405092706,0.378850966
UBLCP1,0.133044031,0.12627026
RPS14,0.37512318,0.353055083
SLU7,0.276586054,0.275177203
RELL2,0.004289099,0.004493785
ADRA1B,0.468312895,0.485471077
PWWP2A,0.668319941,0.648317923
HARS1,0.349510363,0.362293714
DNAJC18,0.381896723,0.3899808
SGCD,0.602838827,0.444121689
CXXC5,0.321757486,0.298678153
HDAC3,0.271237835,0.288212714
SYNPO,0.275364828,0.2542126
ABLIM3,0.231100165,0.252788572
PLAC8L1,0.334585568,0.33535067
JAKMIP2,0.368998432,0.329556592
ATOX1,0.608284902,0.609073005
TAF7,0.527848507,0.532498487
IGIP,0.068759123,0.068071926
KCTD16,0.02878582,0.041702519
PURA,0.090189093,0.087008331
PRELID2,0.046281091,0.040806472
ANXA6,0.286932782,0.291489521
SRA1,0.011017502,0.011481147
ARHGAP26-AS1,0.153338691,0.159304584
SPRY4-AS1,0.030181795,0.033253011
_ENSG00000247199,0.224684058,0.192892747
_ENSG00000249429,0.019890539,0.034628062
LINC01470,0.608116859,0.623214335
_ENSG00000249881,0.032851742,0.049026666
_ENSG00000251556,0.279518973,0.274922573
_ENSG00000254373,0.1192821,0.117137911
_ENSG00000279983,0.942702328,0.910710123
JAKMIP2-AS1,0.173216917,0.172038649
GABRA1,0.261261516,0.266049149
MAT2B,0.234491594,0.231748041
TSPAN17,0.157452974,0.161564352
MAPK9,0.277436198,0.260527252
COL23A1,0.091316267,0.089092187
STK10,0.033037229,0.033833182
FBXW11,0.889625215,0.825124541
SNCB,0.326264793,0.406181215
ADAMTS2,0.764205728,0.759621666
UIMC1,0.131985001,0.139760349
EXOC2,0.384204735,0.334803746
GMDS,0.593343683,0.541466344
PRPF4B,0.897357878,0.931010797
FAF2,0.080278472,0.085448022
CLK4,0.30898739,0.313304834
RNF130,0.860478814,0.809248096
CNOT6,0.001344562,0.001231951
GABRG2,0.010889405,0.009922213
RARS1,0.431784319,0.445116586
WWC1,0.399436577,0.3984059
ERGIC1,0.057728785,0.0598075
ATP6V0E1,0.091813276,0.09653586
CPEB4,0.152101063,0.149900706
HRH2,0.034605051,0.034381249
DBN1,0.304079723,0.317456315
ZNF346,0.071614238,0.075569193
UNC5A,0.013800477,0.014925492
PANK3,0.194030961,0.184521619
KIAA1191,0.095313345,0.092890838
WRNIP1,0.078618841,0.07780658
NQO2,0.027400552,0.029346501
CANX,0.112939441,0.109943565
PRR7,0.079286815,0.080554671
GFPT2,0.085917813,0.090023837
DOCK2,0.10992807,0.107848659
SLC22A23,0.367791818,0.382058106
TUBB2A,0.110179613,0.128168293
RIPK1,0.003214269,0.003485004
NHP2,0.475913779,0.468519071
RMND5B,0.019561262,0.020154623
CPLX2,0.720086856,0.659315356
TENM2,0.236271537,0.194996558
FAM193B,0.076993567,0.081640322
RNF44,0.576310282,0.556680925
RASGEF1C,0.032144457,0.036272852
MRNIP,0.145853537,0.151774445
SQSTM1,0.080280797,0.086190013
MAML1,0.030642775,0.031090477
CREBRF,0.015870092,0.014992108
SFXN1,0.192544457,0.208372465
NSD1,0.127007629,0.136004639
UBTD2,0.626474644,0.642437808
HNRNPH1,0.270919026,0.256095086
ZNF354A,0.081318117,0.082700892
FAM153A,0.006008842,0.007128268
SIMC1,0.520336185,0.489943718
_ENSG00000170089,0.902264271,0.929581261
NSG2,0.568568014,0.545449108
NUDCD2,0.443888548,0.467352587
SH3PXD2B,0.059470596,0.060815208
PHYKPL,0.015816778,0.016253715
ARL10,0.979307516,0.950318253
CLTB,0.06256104,0.064948851
RUFY1,0.023915333,0.02449918
NPM1,0.408529875,0.409171074
KCNIP1,0.013605547,0.014588821
FAM153B,0.003395768,0.004053165
SLIT3,0.958960938,0.966835079
TMED9,0.58489166,0.598829533
TBC1D9B,0.053388255,0.059096768
RACK1,0.739753059,0.73223158
FAM153CP,0.035715611,0.041736516
RANBP17,0.533905162,0.766047711
INSYN2B,0.891645059,0.860961794
NEURL1B,0.67741077,0.64933698
_ENSG00000218227,0.41402502,0.40661444
_ENSG00000241956,0.668056356,0.65054424
_ENSG00000244945,0.493866804,0.499828242
_ENSG00000246596,0.296588709,0.286153217
_ENSG00000250101,0.045745208,0.046025744
GMDS-DT,0.743368534,0.703453987
_ENSG00000253693,0.814349288,0.614324654
_ENSG00000253925,0.14988406,0.150250645
LINC01202,0.449335533,0.352637948
MYLIP,0.190097564,0.218483351
JARID2,0.485675921,0.524374777
RANBP9,0.036185002,0.033392467
DTNBP1,0.608807029,0.674255991
MCUR1,0.984574865,0.951581959
CARMIL1,0.525729219,0.504357149
HIVEP1,0.120205989,0.136201934
ZNF184,0.014117664,0.012831375
TDP2,0.100361618,0.097494227
MAK,0.107127529,0.105041417
NEDD9,0.027479632,0.028424743
RIPOR2,0.543405871,0.502031034
PHACTR1,0.384139223,0.37082778
CAP2,0.385247937,0.332250817
E2F3,0.361907345,0.327626414
GPLD1,0.194683235,0.205514898
ALDH5A1,0.225359299,0.215041962
C6orf62,0.200524362,0.191392074
SIRT5,0.263387345,0.28989018
MRS2,0.142412397,0.151836309
SOX4,0.562479681,0.536156412
SSR1,0.062699394,0.055383762
NRN1,0.146395416,0.135437571
SLC35B3,0.778545748,0.796671806
ATXN1,0.171821925,0.197438191
NUP153,0.604743291,0.574682401
KIF13A,0.25556371,0.215844711
KIAA0319,0.830782963,0.728202696
PGBD1,0.012356508,0.013633696
TPMT,0.721381642,0.707083501
FAM8A1,0.371227569,0.364504506
FARS2,0.868512786,0.781609121
GFOD1,0.694196218,0.64748931
CDKAL1,0.605783013,0.570468255
DCDC2,0.868049238,0.86305405
NRSN1,0.288511238,0.288414076
CDYL,0.917004481,0.946331246
SYCP2L,0.215485154,0.223008873
KDM1B,0.23472634,0.24594239
CMAHP,0.226027069,0.26549782
OFCC1,0.181885377,0.181646098
ZNF204P,0.352476235,0.345605027
TMEM170B,0.008786448,0.008367765
LYRM4,0.034141107,0.040211679
LY86-AS1,0.090639916,0.071241833
SMIM13,0.129442521,0.125482927
NOL7,0.314132649,0.323769171
ZSCAN31,0.500947089,0.414044462
GUSBP2,0.74900104,0.681502134
_ENSG00000272162,0.017673998,0.019298374
CASC15,0.152279019,0.157286088
TAF11,0.218513007,0.226502038
ANKS1A,0.005810633,0.006262734
ZNF76,0.03943985,0.041366255
UHRF1BP1,0.200704801,0.213791435
SRPK1,0.347895488,0.374624223
BRPF3,0.256090332,0.247936913
PPARD,0.009965273,0.010898177
SLC26A8,0.097799721,0.10179111
MAPK14,0.394632587,0.42174783
KCTD20,0.013785636,0.014474848
STK38,0.614465462,0.655976954
SRSF3,0.249280795,0.236779085
PHF1_ENSG00000112511,0.861184154,0.835871187
CUTA_ENSG00000112514,0.172308651,0.171779956
PACSIN1,0.213117379,0.237182352
SNRPC,0.943593179,0.95070166
UQCC2,0.590009716,0.607886457
FLOT1_ENSG00000137312,0.326291522,0.332829461
SMIM29,0.123409828,0.125196931
TUBB_ENSG00000196230,0.901354987,0.896870834
ILRUN,0.121175056,0.12802993
SYNGAP1_ENSG00000197283,0.556899519,0.537776866
LHFPL5,0.777370306,0.761231095
RPL10A,0.566578146,0.585224421
PFDN6_ENSG00000204220,0.830466571,0.825288652
RING1_ENSG00000204227,0.007931136,0.008518052
RXRB_ENSG00000204231,0.983102404,0.9652122
BRD2_ENSG00000204256,0.706740211,0.69273745
AGPAT1_ENSG00000204310,0.154776538,0.151853447
PRRT1_ENSG00000204314,0.216953161,0.209079726
EHMT2_ENSG00000204371,0.953616964,0.985277523
HSPA1A_ENSG00000204389,0.436841201,0.416193219
PRRC2A_ENSG00000204469,0.24783428,0.260158525
C6orf136_ENSG00000204564,0.068855288,0.071320427
PPP1R10_ENSG00000204569,0.00143869,0.001345118
ABCF1_ENSG00000204574,0.33323005,0.336337864
PRR3_ENSG00000204576,0.82537873,0.833553138
GNL1_ENSG00000204590,0.571782452,0.59166657
ZNRD1ASP_ENSG00000204623,0.336687186,0.313575398
GABBR1_ENSG00000204681,0.429147683,0.415684309
TRIM27_ENSG00000204713,0.727918898,0.779776333
ATF6B_ENSG00000213676,0.135632789,0.139296613
RPL35P2,0.11909665,0.118915619
VPS52_ENSG00000223501,0.352922489,0.338758721
_ENSG00000225339,0.029350423,0.0298351
WDR46_ENSG00000227057,0.672460246,0.6749736
RPS18_ENSG00000231500,0.587749608,0.582795318
TAPBP_ENSG00000231925,0.761616849,0.794765496
HCG17_ENSG00000270604,0.997361021,0.958604017
NUDT3,0.069404603,0.06722527
SYNGAP1-AS1,0.166816457,0.168957483
GCLC,0.378153646,0.353649517
ENPP4,0.439652463,0.430761399
ELOVL5,0.252688382,0.248051098
UBR2,0.503761888,0.54502173
TBC1D22B,0.672743282,0.653083486
ADGRF5,0.579174446,0.502340806
FAM135A,0.394932122,0.446087719
COL19A1,0.85764011,0.870169042
TMEM14A,0.392432979,0.363807398
EFHC1,0.353477149,0.385410356
HSP90AB1,0.153508068,0.154828352
CDC5L,0.041551047,0.039487089
RNF8,0.05712335,0.059459293
MDGA1,0.473518188,0.471957936
FBXO9,0.947236437,0.97259721
ZNF451,0.286905394,0.266896415
RAB23,0.002251777,0.002053016
KHDRBS2,0.547356345,0.340101275
PTP4A1,0.592704795,0.577028418
SMAP1,0.756791132,0.718191598
CCND3,0.92804411,0.895558576
BICRAL,0.616574957,0.638806486
PPP2R5D,0.538952556,0.526481538
CUL9,0.672685479,0.675678209
SLC29A1,0.153660741,0.157094501
ENPP5,0.982896472,0.982948535
PHF3,0.152546176,0.145651957
TRERF1,0.313785803,0.335480691
XPO5,0.154880074,0.170957465
ABCC10,0.001216605,0.001352878
PEX6,0.118183272,0.12507287
KLHDC3,0.494617745,0.497946937
GLO1,0.36318573,0.359250669
CPNE5,0.207200985,0.196878568
ADGRB3,0.119179267,0.093461689
KLC4,0.034330937,0.036232195
CMTR1,0.267208432,0.279395425
YIPF3,0.658289528,0.662116923
TMEM63B,0.963342995,0.937805049
MTCH1,0.76444746,0.790366223
TNFRSF21,0.097714367,0.083472423
PRIM2,0.962754938,0.967043976
MLIP,0.004078229,0.005808895
HMGCLL1,0.077920459,0.071578967
TTBK1,0.116753022,0.122371318
RPL7L1,0.932555881,0.923513189
DST,0.542171172,0.644404946
BEND6,0.419479301,0.45516829
SLC25A27,0.322984832,0.343241505
LRFN2,0.404852151,0.410545584
ZFAND3,0.861130101,0.877614792
USP49,0.878944116,0.90026813
KIAA1586,0.441422505,0.430457721
LMBRD1,0.536592221,0.424919244
POLH,0.120160778,0.123819486
GSTA4,0.310757183,0.298231411
PAQR8,0.166870539,0.181891552
ZNF318,0.051394469,0.04397899
RCAN2,0.760988911,0.971562148
_ENSG00000180211,0.07892528,0.078489561
RPL24P4,0.23678237,0.23699891
BTBD9,0.733694007,0.684355017
EYS,0.944039957,0.838529185
SUPT3H,0.715026533,0.646429029
CD2AP,0.628877318,0.644428656
C6orf89,0.162198609,0.150510401
LINC00680,0.157219563,0.165374312
ZNF451-AS1,0.346371552,0.348898756
COX6A1P2,0.637234706,0.624222125
_ENSG00000230910,0.191298983,0.20496637
DST-AS1,0.239064362,0.238798009
PTCHD4,0.495587635,0.370514726
KHDRBS2-OT,0.95521548,0.858705035
_ENSG00000272316,0.736819918,0.729687747
IBTK,0.077067818,0.086348394
UFL1,0.183285094,0.176317602
RRAGD,0.166957839,0.159556424
SEC63,0.558496972,0.516645284
ATG5,0.547224236,0.606857898
SNAP91,0.126576518,0.107131942
CYB5R4,0.466560716,0.514575858
ME1,0.125447608,0.143810912
RIMS1,0.765274492,0.781524996
SESN1,0.272260892,0.263572082
OSTM1,0.787782111,0.817396003
DOP1A,0.755307621,0.721382362
LYRM2,0.742326396,0.752859706
BCKDHB,0.033035508,0.030261485
PREP,0.217204883,0.258756103
HACE1,0.423604784,0.407350383
SMIM8,0.771182644,0.796062167
RNGTT,0.302468391,0.280264501
MDN1,0.959941319,0.985822532
BACH2,0.10265077,0.140845235
GPR63,0.046585041,0.04645286
FBXL4,0.12233257,0.113851452
CCNC,0.235904806,0.250461552
ASCC3,0.366538414,0.33852753
B3GAT2,0.227571376,0.24135747
SOBP,0.396786658,0.428774256
SNX3,0.313671257,0.297061199
COX7A2,0.651070348,0.652606744
TMEM30A,0.249519913,0.243742393
SENP6,0.661045861,0.601828089
ELOVL4,0.968925533,0.948980723
CASP8AP2,0.265492059,0.283501568
HMGN3,0.350229513,0.353838403
UBE3D,0.235838067,0.209494228
CNR1,0.013509009,0.017222935
FOXO3,0.00175204,0.001746492
ARMC2,0.754478768,0.781190907
SLC17A5,0.024496332,0.028907722
OGFRL1,0.047197706,0.045407729
NDUFAF4,0.961929999,0.965246004
USP45,0.755678088,0.782280052
RTN4IP1,0.096345832,0.106389451
QRSL1,0.74776394,0.763799267
MTRES1,0.242261492,0.250920222
PNISR,0.793847798,0.775906187
MTO1,0.613092615,0.639129303
ANKRD6,0.595146404,0.594667815
KHDC1,0.169783174,0.17232905
CEP162,0.890242291,0.911698997
SNX14,0.796363389,0.724526656
MRAP2,0.127377237,0.119571715
EPHA7,0.014526168,0.013669246
AKIRIN2,0.687468123,0.679240486
ORC3,0.246456382,0.258957718
LCA5,0.105133048,0.101736236
MAP3K7,0.14092817,0.128320285
CD164,0.314988783,0.303914008
AFG1L,0.046731966,0.056544344
MICAL1,0.013307334,0.014702008
IRAK1BP1,0.111429856,0.103829175
PHIP,0.069117795,0.065637224
FAXC,0.083236248,0.076086447
GABRR1,0.342913385,0.344309549
RARS2,0.088965968,0.080040429
MCHR2,0.70575293,0.80101429
SRSF12,0.942381377,0.948055579
EEF1A1,0.049262871,0.04470073
SLC35A1,0.673009958,0.657712709
GRIK2,0.124761445,0.144534094
PDSS2,0.433988713,0.488343316
HTR1E,0.074515574,0.07345224
FUT9,0.080480666,0.074528611
CEP57L1,0.3351745,0.311141942
PPIL6,0.76264639,0.745859703
KCNQ5,0.257724196,0.334118024
KLHL32,0.622919,0.64340802
LIN28B,0.134174796,0.149816618
ZNF292,0.043919723,0.038831464
MYO6,0.006159368,0.007840303
SH3BGRL2,0.017495141,0.016639839
UBE2J1,0.896976232,0.920039834
SNHG5,0.489821167,0.481065822
OOEP,0.495309601,0.491471538
_ENSG00000229852,0.296029859,0.304103209
_ENSG00000271860,0.355990452,0.330970205
REV3L,0.945084176,0.978436495
VTA1,0.008037021,0.007415265
FYN,0.549323514,0.486047146
HIVEP2,0.388328095,0.416724072
CCDC28A,0.410943573,0.409053957
HSF2,0.248130611,0.237557744
IFNGR1,0.750553505,0.721137141
TBPL1,0.175969613,0.167661156
BCLAF1,0.222470344,0.21102034
PEX3,0.638613941,0.618757523
GOPC,0.11162216,0.105183556
TRMT11,0.989266699,0.983388819
TUBE1,0.258758834,0.281416163
EPB41L2,0.808160979,0.748924645
MOXD1,0.168352088,0.189831782
STX7,0.041524138,0.038785984
ECHDC1,0.555843209,0.451818917
DSE,0.474039203,0.457240704
RWDD1,0.948178826,0.95556036
CEP85L,0.118888857,0.136682092
FAM184A,0.952598476,0.981608843
MAN1A1,0.056843317,0.081309735
SERINC1,0.097702973,0.106067396
HDDC2,0.810458071,0.808650437
HINT3,0.35434756,0.34602174
NCOA7,0.515124679,0.500320385
MED23,0.084431613,0.080256242
WASF1,0.020949811,0.019614264
RPS12,0.279033218,0.266342196
HBS1L,0.042015453,0.036205889
FIG4,0.287205178,0.266286163
ARFGEF3,0.189204577,0.160035637
SLC16A10,0.487789652,0.457938001
HECA,0.451990747,0.446786253
PHACTR2,0.903420672,0.860072789
PLAGL1,0.802613751,0.785402762
AKAP7,0.569060672,0.616685744
ALDH8A1,0.013879831,0.014824772
SGK1,0.874565684,0.954243643
RNF146,0.173433839,0.166679319
AMD1,0.024296325,0.022139617
MAP7,0.222170057,0.188238509
AHI1,0.000559616,0.000774968
REPS1,0.436756229,0.404458216
TBC1D32,0.554870835,0.507367694
CLVS2,0.150583861,0.141348084
RNF217,0.136511061,0.128817765
AIG1,0.656405877,0.592840949
PTPRK_ENSG00000152894,0.412549734,0.285178425
ZUP1,0.411367203,0.440325294
NUS1,0.320445814,0.299967097
AK9,0.466343891,0.505556058
CDK19,0.520319534,0.487494408
FABP7,0.074714481,0.06946402
DCBLD1,0.925607459,0.950090706
SAMD3,0.20923907,0.154383776
CDC40,0.497393962,0.483972043
PDE7B,0.295211018,0.334336246
NT5DC1,0.92971396,0.86222578
TSPYL4,0.182926893,0.172091648
NKAIN2,0.088299276,0.107490689
TSPYL1,0.069402337,0.060188159
SLC35F1,0.147127453,0.437590194
LAMA2,0.114729829,0.259651077
HDAC2,0.78612719,0.765167171
KPNA5,0.062641572,0.057558423
MAP3K5,0.393743044,0.332592736
RPF2,0.262174121,0.27497702
L3MBTL3,0.012961652,0.012521321
FAM229B,0.464227064,0.47710194
RPS27AP11,0.450565229,0.426219638
HDAC2-AS2,0.286260744,0.321738724
TRAF3IP2-AS1,0.835534323,0.776780018
_ENSG00000237596,0.153238837,0.15233149
HS3ST5,0.351431349,0.503762555
_ENSG00000255330,0.014452783,0.013273401
MARCKS,0.302458533,0.287978522
MAD1L1,0.001878336,0.002030882
PSMB1_ENSG00000008018,0.72689747,0.718783523
AGPAT4,0.404614855,0.422812242
TFB1M,0.565333331,0.537582859
ARID1B,0.022647463,0.020980301
TAB2,0.002887856,0.002664198
GINM1,0.538092055,0.557895186
MPC1,0.124604171,0.126847121
RPS6KA2,0.660692114,0.504731213
IPCEF1,0.067671221,0.066778541
SYNJ2,0.04647512,0.061861132
MAP3K4,0.019705136,0.018586962
ESR1,0.176237192,0.184749783
RGS17,0.649539112,0.620739902
ADAP1,0.308279162,0.330216512
IQCE,0.004426302,0.004813737
EIF3B,0.664170064,0.678999422
SNX8,0.417761767,0.425834134
SASH1,0.454609461,0.494052471
UST,0.013281311,0.01505704
OPRM1,0.541505194,0.637040292
SOD2,0.101812914,0.094042106
MRPL18,0.814459454,0.821085307
EPM2A,0.806488153,0.91012003
PACRG,0.445488616,0.424565889
QKI,0.133474856,0.174734862
PDE10A,0.038519834,0.046179364
FAM120B_ENSG00000112584,0.552338074,0.525071999
MTHFD1L,0.100326992,0.107934417
LRP11,0.028030369,0.029626733
PCMT1,0.759842659,0.728235017
PLEKHG1,0.085759364,0.092999591
TCP1,0.980474689,0.981997662
SERAC1,0.47471809,0.453960647
TULP4,0.82524406,0.877303732
SNX9,0.005793682,0.007213403
RSPH3,0.107461188,0.114669073
AFDN,0.562933293,0.553129426
PPIL4,0.093362518,0.09015386
AKAP12,0.001098518,0.001255534
SYNE1,0.836302297,0.69637115
LATS1,0.3846049,0.400633354
CHST12,0.00053214,0.000554501
TTYH3,0.474403946,0.45025
SHPRH,0.06734977,0.063398596
DYNLT1,0.246714519,0.248813831
TIAM2,0.731833716,0.658655157
TMEM181,0.045683451,0.037226027
WTAP,0.018068206,0.016239458
GNA12,0.213878845,0.225572204
